timestamp,hostname,endpoint_id,os_type,pid,ppid,process_name,cmd,cpu_percent,memory,label
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10000,1,lolbins_agent,wscript,6.01,204404244,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10001,1,lolbins_agent,msbuild,14.3,85771409,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10002,1,lolbins_agent,forfiles,11.61,196683668,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10003,1,lolbins_agent,rundll32,6.81,127918977,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10004,1,lolbins_agent,forfiles,6.89,162416894,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10005,1,lolbins_agent,wmic,13.84,282999092,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10006,1,lolbins_agent,cscript,4.74,214328393,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10007,1,lolbins_agent,scriptrunner,4.46,164610069,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10008,1,lolbins_agent,certutil,10.59,220406349,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10009,1,lolbins_agent,regsvr32,7.07,176864842,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10010,1,lolbins_agent,forfiles,18.7,276185637,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10011,1,lolbins_agent,powershell,17.23,65862738,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10012,1,lolbins_agent,cmd,7.99,66444162,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10013,1,lolbins_agent,certutil,11.07,119317486,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10014,1,lolbins_agent,mshta,17.44,179719320,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10015,1,lolbins_agent,certutil,4.23,73091130,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10016,1,lolbins_agent,mshta,14.39,109479774,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10017,1,lolbins_agent,wscript,13.57,115497080,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10018,1,lolbins_agent,cmd,6.38,221051275,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10019,1,lolbins_agent,mshta,3.84,132145195,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10020,1,lolbins_agent,certutil,9.96,194987874,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10021,1,lolbins_agent,msbuild,2.84,212327869,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10022,1,lolbins_agent,msbuild,8.97,98917058,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10023,1,lolbins_agent,msbuild,19.5,233303486,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10024,1,lolbins_agent,wscript,18.09,257181469,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10025,1,lolbins_agent,wmic,18.41,187810651,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10026,1,lolbins_agent,certutil,2.71,226360904,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10027,1,lolbins_agent,scriptrunner,6.54,194956253,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10028,1,lolbins_agent,rundll32,3.87,194180478,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10029,1,lolbins_agent,certutil,17.05,234796544,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10030,1,lolbins_agent,cscript,9.22,141331487,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10031,1,lolbins_agent,rundll32,7.82,206204143,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10032,1,lolbins_agent,wmic,12.88,155166280,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10033,1,lolbins_agent,installutil,7.42,89999965,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10034,1,lolbins_agent,scriptrunner,17.13,62326092,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10035,1,lolbins_agent,cmd,17.72,161017344,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10036,1,lolbins_agent,forfiles,10.05,247153466,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10037,1,lolbins_agent,msbuild,7.7,254730072,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10038,1,lolbins_agent,mshta,11.61,290632991,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10039,1,lolbins_agent,forfiles,7.37,57322118,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10040,1,lolbins_agent,msbuild,5.29,237839290,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10041,1,lolbins_agent,rundll32,19.04,283062968,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10042,1,lolbins_agent,scriptrunner,5.03,176588808,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10043,1,lolbins_agent,wscript,18.26,190820508,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10044,1,lolbins_agent,cmd,10.72,132053025,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10045,1,lolbins_agent,rundll32,6.35,170790883,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10046,1,lolbins_agent,forfiles,1.92,195218459,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10047,1,lolbins_agent,mshta,2.46,202958144,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10048,1,lolbins_agent,rundll32,13.48,192083545,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10049,1,lolbins_agent,installutil,7.14,160999266,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10050,1,dangerous_extensions_agent,.vbs,19.41,211730680,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10051,1,dangerous_extensions_agent,.ps1,19.86,175981679,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10052,1,dangerous_extensions_agent,.js,12.98,209425897,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10053,1,dangerous_extensions_agent,.hta,13.64,214863534,1
1747118589,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,10054,1,dangerous_extensions_agent,.bat,3.49,223286338,1
